id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,region_admin,segment_client,canal_acquisition,date_debut,date_fin,est_actif
2710,C4856,Mehdi Bennani,65+,m,Oujda,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2711,C3342,Ghita Chraibi,55-64,f,Agadir,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
2712,C5066,Loubna Hajji,65+,f,Tétouan,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2713,C0851,Hamza El Amrani,25-34,m,Salé,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
2714,C3621,Ilyas Mansouri,45-54,m,Salé,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2715,C3016,Fatima Guessous,65+,f,Rabat,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2716,C4008,Noura Lahlou,65+,f,Nador,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2717,C3113,Omar Hakimi,,m,Meknès,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2718,C4714,Ahmed Hajji,55-64,m,Mohammedia,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2719,C1458,Houda Berrada,65+,f,Béni Mellal,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2720,C1785,Amine Hajji,<18,m,Marrakech,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2721,C3425,Youssef Lahlou,45-54,m,Agadir,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2722,C3926,Zineb Rahmani,55-64,f,Tanger,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2723,C3573,Sanaa Idrissi,65+,f,Mohammedia,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2724,C2322,Noura Ziani,65+,f,Meknès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2725,C2540,Nabil Squalli,18-24,m,Agadir,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2726,C3243,Hassan Ziani,65+,m,Nador,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2727,C3222,Hanane Bouzid,55-64,f,Nador,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
2728,C0888,Salma Berrada,45-54,f,Casablanca,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
2729,C4363,Adil Ziani,25-34,m,Tanger,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2730,C3513,Amina Benslimane,55-64,f,Agadir,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
2731,C3196,Hanane Hakimi,55-64,f,Agadir,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2732,C2845,Hajar Hajji,45-54,f,Meknès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2733,C2962,Amina Moussaoui,18-24,f,Tétouan,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2734,C0637,Soufiane Hakimi,35-44,m,Meknès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2735,C1316,Khalid Rahmani,65+,m,Mohammedia,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2736,C4668,Hanane Chraibi,25-34,f,Nador,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2737,C4067,Rachid Bouzid,65+,m,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2738,C3904,Ilyas Naciri,45-54,m,Oujda,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2739,C0733,Hanane El Amrani,25-34,f,Tanger,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
2740,C4660,Zakaria Chraibi,45-54,m,Mohammedia,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2741,C3885,Imane Moussaoui,18-24,f,Rabat,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2742,C4252,Houda Mernissi,25-34,f,Rabat,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2743,C2336,Meryem El Amrani,35-44,f,Agadir,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2744,C3132,Loubna Lahlou,55-64,f,Kénitra,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
2745,C0003,Nabil Berrada,35-44,m,Marrakech,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2746,C1448,Wiam El Khoury,55-64,f,Tanger,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
2747,C1428,Noura Tahiri,25-34,f,Nador,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2748,C4661,Sanaa Hajji,25-34,f,Casablanca,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2749,C3765,Fatima Ziani,45-54,f,Fès,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
2750,C4881,Ahmed Bouzid,55-64,m,Fès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2751,C2311,Samira Chaoui,18-24,f,Casablanca,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2752,C3190,Loubna Moussaoui,45-54,f,Salé,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2753,C0639,Ghita Moussaoui,65+,f,Salé,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
2754,C3916,Sanaa Naciri,45-54,f,Tanger,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2755,C4891,Nabil Squalli,45-54,m,Salé,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2756,C4081,Laila Bennani,35-44,f,Rabat,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2757,C0971,Noura Ouazzani,18-24,f,Fès,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2758,C3654,Amina Moussaoui,65+,f,El Jadida,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2759,C0133,Zineb Squalli,35-44,f,Nador,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2760,C1041,Mehdi Tahiri,65+,m,Tanger,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2761,C1527,Mohammed Benslimane,65+,m,Nador,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
2762,C1221,Zineb Rahmani,25-34,f,Fès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2763,C0073,Khalid Benslimane,35-44,m,El Jadida,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2764,C4887,Youssef Bouzid,35-44,m,Oujda,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2765,C3565,Ghita Hakimi,45-54,f,Fès,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
2766,C0988,Loubna Mansouri,45-54,f,Rabat,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2767,C0682,Fatima Tazi,65+,f,El Jadida,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
2768,C2715,Zakaria Guessous,45-54,m,Kénitra,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
2769,C1989,Soufiane Squalli,35-44,m,Rabat,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2770,C2508,Mehdi Hajji,45-54,m,Mohammedia,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2771,C4101,Hassan Hakimi,55-64,m,Tétouan,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
2772,C3427,Ahmed Kettani,25-34,m,Rabat,Non renseignée,Silver,Email Marketing,2026-04-24,9999-12-31,True
2773,C2261,Hanane Mansouri,65+,f,Fès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2774,C4474,Hajar Tahiri,65+,f,Tanger,Non renseignée,Silver,TikTok,2026-04-24,9999-12-31,True
2775,C0477,Amine Tazi,25-34,m,Agadir,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2776,C3468,Nabil Tazi,45-54,m,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2777,C2302,Ahmed Berrada,55-64,m,Oujda,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2778,C4984,Hassan Sabri,45-54,m,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2779,C3389,Mohammed Chraibi,25-34,m,Rabat,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2780,C1255,Hajar Mernissi,65+,f,Meknès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2781,C3090,Nadia Bennani,35-44,f,Salé,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2782,C4883,Amina Moussaoui,65+,f,Kénitra,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2783,C4580,Sara Squalli,55-64,f,Fès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2784,C3502,Hajar Chraibi,65+,f,Fès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2785,C4438,Soufiane Mansouri,65+,m,Agadir,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2786,C3424,Khalid Squalli,45-54,m,El Jadida,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
2787,C1610,Karim Tazi,55-64,m,Meknès,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2788,C3592,Youssef Benslimane,25-34,m,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2789,C3640,Loubna Naciri,55-64,f,Agadir,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2790,C2917,Imane Ziani,25-34,f,Tétouan,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2791,C4452,Ghita Ziani,65+,f,Kénitra,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2792,C4484,Noura Bennani,55-64,f,Meknès,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2793,C4554,Amina Bennani,35-44,f,Casablanca,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
2794,C0096,Khadija Chraibi,55-64,f,Tétouan,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2795,C1550,Hamza Alaoui,45-54,m,Salé,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2796,C3971,Nadia El Khoury,25-34,f,Rabat,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2797,C4389,Fatima Sabri,55-64,f,Béni Mellal,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2798,C0897,Abdel Tazi,35-44,m,Fès,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2799,C4921,Aicha Benkirane,55-64,f,Rabat,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2800,C3221,Khalid Bennani,55-64,m,Marrakech,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2801,C2403,Nadia Kettani,45-54,f,Casablanca,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2802,C1789,Amine Naciri,25-34,m,Tanger,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
2803,C0313,Wiam Mansouri,18-24,f,Kénitra,Non renseignée,Silver,Email Marketing,2026-04-24,9999-12-31,True
2804,C0992,Nabil Guessous,18-24,m,Oujda,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2805,C0277,Adil Tahiri,55-64,m,Meknès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2806,C2681,Laila Kettani,65+,f,El Jadida,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2807,C1422,Nadia Mernissi,18-24,f,Salé,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2808,C1307,Aicha Tazi,45-54,f,Tétouan,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2809,C1924,Imane Rahmani,65+,f,Salé,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
2810,C2992,Adil Alaoui,65+,m,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2811,C2536,Meryem Alaoui,25-34,f,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2812,C0362,Samira Squalli,18-24,f,Tanger,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2813,C1742,Amina Bouzid,65+,f,Tétouan,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2814,C4556,Adil Naciri,65+,m,Nador,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2815,C1596,Samira Bennani,65+,f,Béni Mellal,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2816,C0664,Soufiane Fassi,65+,m,Casablanca,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2817,C0498,Hajar Hakimi,,f,Meknès,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2818,C1551,Amine Ouazzani,25-34,m,Oujda,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2819,C3081,Brahim Squalli,18-24,m,Tanger,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
2820,C0509,Meryem Guessous,65+,f,Kénitra,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2821,C0823,Mehdi Kettani,45-54,m,Agadir,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2822,C4210,Rachid Benslimane,<18,m,Agadir,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2823,C2583,Nabil Filali,25-34,m,Nador,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2824,C4677,Sanaa Ouazzani,55-64,f,Béni Mellal,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2825,C3270,Khadija Ouazzani,35-44,f,Béni Mellal,Non renseignée,Silver,Bouche-à-oreille,2026-04-24,9999-12-31,True
2826,C3447,Khadija Moussaoui,65+,f,Marrakech,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
2827,C3738,Imane Bouzid,25-34,f,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2828,C0979,Meryem Moussaoui,35-44,f,Mohammedia,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2829,C0485,Amina Naciri,35-44,f,Fès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2830,C2203,Reda Squalli,65+,m,Béni Mellal,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2831,C1202,Khadija Berrada,65+,f,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2832,C3632,Houda Moussaoui,65+,f,Tétouan,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
2833,C0510,Aicha Hakimi,65+,f,Tanger,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2834,C4214,Ahmed Guessous,65+,m,Rabat,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
2835,C1046,Noura Regragui,<18,f,Béni Mellal,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2836,C2028,Nabil Sabri,65+,m,Salé,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2837,C2429,Samir Regragui,35-44,m,Fès,Non renseignée,Silver,Référencement,2026-04-24,9999-12-31,True
2838,C3824,Mohammed El Khoury,65+,m,Nador,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2839,C2607,Sara Benslimane,65+,f,Tanger,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2840,C2937,Youssef Moussaoui,65+,m,Kénitra,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2841,C0802,Youssef Benkirane,65+,m,Mohammedia,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2842,C1378,Hassan Benslimane,55-64,m,Casablanca,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
2843,C3804,Houda Fassi,<18,f,Tanger,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2844,C3112,Nabil El Amrani,65+,m,Tétouan,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
2845,C2696,Youssef Kettani,55-64,m,Nador,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2846,C3975,Ilyas Ouazzani,65+,m,Fès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2847,C4823,Nabil Benslimane,18-24,m,Tanger,Non renseignée,Silver,TikTok,2026-04-24,9999-12-31,True
2848,C2025,Fatima Bennani,65+,f,Tétouan,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2849,C2284,Imane Regragui,65+,f,Nador,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
2850,C1638,Meryem Lahlou,45-54,f,Mohammedia,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2851,C4824,Hanane Chaoui,25-34,f,Tétouan,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
2852,C3476,Nabil Naciri,65+,m,Salé,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2853,C2733,Mehdi El Khoury,25-34,m,El Jadida,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2854,C2435,Sara Ouazzani,25-34,f,Béni Mellal,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2855,C1637,Ilyas Benkirane,65+,m,Rabat,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
2856,C2121,Fatima Guessous,18-24,f,Marrakech,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2857,C3506,Khalid Moussaoui,35-44,m,Oujda,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2858,C3390,Nabil Alaoui,65+,m,Meknès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2859,C2288,Omar Sabri,35-44,m,Mohammedia,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2860,C0049,Ghita Bennani,65+,f,El Jadida,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2861,C1597,Sanaa Alaoui,35-44,f,Béni Mellal,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
2862,C4965,Rachid Bennani,65+,m,Casablanca,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2863,C4678,Sanaa Regragui,25-34,f,Kénitra,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2864,C1968,Samir Filali,18-24,m,Oujda,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2865,C2694,Imane Kettani,55-64,f,Mohammedia,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2866,C1559,Abdel Regragui,18-24,m,Tétouan,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2867,C1372,Hanane El Khoury,65+,f,Kénitra,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2868,C3499,Amine Bouzid,25-34,m,Oujda,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2869,C3836,Hanane Berrada,55-64,f,Mohammedia,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2870,C1294,Mohammed Rahmani,35-44,m,Kénitra,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2871,C1182,Mohammed Bennani,45-54,m,Mohammedia,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
2872,C2124,Abdel Benslimane,25-34,m,Tanger,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
2873,C0367,Reda Chaoui,25-34,m,Oujda,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2874,C3514,Omar Rahmani,35-44,m,Salé,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2875,C0529,Hajar Fassi,,f,Meknès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2876,C2657,Hamza Moussaoui,65+,m,Marrakech,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2877,C3046,Samira Alaoui,45-54,f,Agadir,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
2878,C0145,Ghita Bennani,18-24,f,Rabat,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
2879,C2460,Hajar Ouazzani,25-34,f,Marrakech,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2880,C2693,Reda Idrissi,65+,m,El Jadida,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2881,C3728,Hamza El Amrani,18-24,m,Rabat,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2882,C3940,Ilyas El Amrani,65+,m,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2883,C2248,Hajar Fassi,25-34,f,Béni Mellal,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2884,C4469,Sara Sabri,45-54,f,Meknès,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
2885,C1770,Soufiane Tazi,65+,m,Casablanca,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2886,C1784,Abdel Regragui,65+,m,Rabat,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2887,C4384,Mehdi Hajji,25-34,m,Tanger,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2888,C3026,Rachid Squalli,55-64,m,Tanger,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2889,C4332,Laila Ouazzani,55-64,f,Tanger,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2890,C3055,Wiam Fassi,35-44,f,Nador,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2891,C0204,Youssef Kettani,45-54,m,Salé,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2892,C2332,Khalid Moussaoui,55-64,m,Oujda,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
2893,C4450,Sara Fassi,55-64,f,Salé,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
2894,C1242,Rachid Ziani,35-44,m,Mohammedia,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2895,C4700,Abdel Benkirane,65+,m,Mohammedia,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2896,C3420,Hassan Benslimane,45-54,m,Kénitra,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2897,C0255,Aicha Chraibi,55-64,f,Fès,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
2898,C4268,Hamza Rahmani,18-24,m,Fès,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
2899,C4113,Noura Regragui,55-64,f,Agadir,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
2900,C0487,Hajar Mernissi,18-24,f,Rabat,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2901,C1911,Ahmed Tazi,,m,Fès,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
2902,C2673,Wiam Mernissi,65+,f,El Jadida,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2903,C0879,Houda Regragui,35-44,f,Meknès,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2904,C4682,Salma Tazi,,f,Oujda,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2905,C1965,Hanane Alaoui,25-34,f,Salé,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2906,C2855,Sara Chaoui,65+,f,Béni Mellal,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2907,C4522,Aicha Chaoui,35-44,f,Fès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2908,C2319,Noura Tazi,25-34,f,Casablanca,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2909,C2456,Samira Alaoui,35-44,f,Rabat,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
2910,C4686,Wiam Ziani,45-54,f,Salé,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
2911,C3001,Khalid El Khoury,55-64,m,Mohammedia,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
2912,C0258,Hamza Berrada,35-44,m,Kénitra,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2913,C2714,Brahim Bennani,65+,m,El Jadida,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
2914,C3066,Khadija Benkirane,45-54,f,Tétouan,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2915,C0461,Loubna Regragui,18-24,f,Kénitra,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2916,C2711,Amina Fassi,55-64,f,Mohammedia,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
2917,C0522,Adil Mansouri,18-24,m,Meknès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
2918,C3518,Salma Naciri,65+,f,Fès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
2919,C3314,Amina Moussaoui,65+,f,Rabat,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
2920,C0552,Wiam Bennani,65+,f,Oujda,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
2921,C1470,Amina Bouzid,45-54,f,Kénitra,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
